-1.800000,-3.150000
-1.307356,-3.235450
-1.264495,-2.737291
-1.019318,-2.301529
-1.500757,-2.166563
-1.273718,-1.721083
-1.388812,-1.397331
-1.092249,-0.994776
-0.894634,-0.535484
-0.651574,-0.098539
-0.421312,0.148724
0.064889,0.032068
0.335047,-0.388663
0.699909,-0.085760
1.189645,0.015031
1.345819,0.115856
1.301808,0.613916
1.491161,0.570911
1.500000,0.500000
